Reading_ID,Battery_ID,Timestamp,Voltage_V,Current_A,Temperature_C,SOC_Percentage,Cycle_Count
R-001263,B-015,2026-03-26 22:15:37,2.64,-35.43,28.54,59.08,106
R-001264,B-018,2026-03-26 22:15:37,2.73,74.49,28.77,72.15,103
R-001265,B-011,2026-03-26 22:15:37,2.37,70.49,33.39,10.18,77
R-001266,B-024,2026-03-26 22:16:37,2.37,81.05,33.71,24.12,59
R-001267,B-018,2026-03-26 22:16:37,2.66,53.91,43.69,73.5,103
R-001268,B-008,2026-03-26 22:16:37,3.53,-33.77,37.34,14.56,29
R-001269,B-022,2026-03-26 22:16:37,3.15,-90.73,42.77,33.57,129
R-001270,B-013,2026-03-26 22:16:37,3.05,65.22,28.53,19.85,191
R-001271,B-003,2026-03-26 22:16:37,3.16,-96.51,35.27,32.73,48
R-001272,B-019,2026-03-26 22:16:37,4.0,50.77,32.35,74.98,32
R-001273,B-004,2026-03-26 22:16:37,2.68,-27.75,43.97,74.94,146
R-001274,B-006,2026-03-26 22:16:37,2.38,61.12,33.47,25.35,109
R-001275,B-016,2026-03-26 22:16:37,2.45,-95.2,34.6,23.79,168
R-001276,B-009,2026-03-26 22:16:37,3.9,-17.19,38.76,59.12,104
R-001277,B-013,2026-03-26 22:17:37,3.08,144.0,33.02,20.16,191
R-001278,B-005,2026-03-26 22:17:37,3.38,120.04,30.27,59.96,199
R-001279,B-015,2026-03-26 22:17:37,2.59,-53.47,39.33,58.46,106
R-001280,B-023,2026-03-26 22:17:37,3.74,-45.79,35.65,41.92,136
R-001281,B-017,2026-03-26 22:17:37,3.12,69.19,40.29,24.56,169
R-001282,B-006,2026-03-26 22:17:37,2.4,121.89,40.07,25.9,109
R-001283,B-014,2026-03-26 22:17:37,3.71,-68.71,33.18,43.2,152
R-001284,B-025,2026-03-26 22:17:37,2.35,-63.26,41.03,9.33,123
R-001285,B-018,2026-03-26 22:17:37,2.67,67.09,25.58,74.1,103
R-001286,B-010,2026-03-26 22:17:37,2.78,-70.37,25.9,92.45,46
R-001287,B-024,2026-03-26 22:17:37,2.45,120.07,39.81,24.77,59
R-001288,B-017,2026-03-26 22:18:37,3.06,94.81,29.05,24.94,169
R-001289,B-011,2026-03-26 22:18:37,2.3,71.77,28.81,11.47,77
R-001290,B-001,2026-03-26 22:18:37,3.09,-78.15,42.27,18.14,190
R-001291,B-012,2026-03-26 22:18:37,3.96,131.83,39.55,71.37,174
R-001292,B-003,2026-03-26 22:18:37,3.15,-94.58,33.82,32.36,48
R-001293,B-008,2026-03-26 22:18:37,3.49,-72.26,28.26,14.21,29
R-001294,B-006,2026-03-26 22:18:37,2.46,58.06,37.18,27.16,109
R-001295,B-010,2026-03-26 22:18:37,2.76,-70.56,33.53,91.5,46
R-001296,B-019,2026-03-26 22:19:37,3.95,68.54,40.07,75.1,32
R-001297,B-003,2026-03-26 22:19:37,3.14,-38.67,32.85,31.62,48
R-001298,B-020,2026-03-26 22:19:37,2.53,-13.99,44.09,51.8,88
R-001299,B-021,2026-03-26 22:19:37,3.29,-72.72,38.93,48.04,25
R-001300,B-010,2026-03-26 22:19:37,2.84,-44.2,41.51,90.57,46
R-001301,B-007,2026-03-26 22:19:37,3.36,-38.67,26.24,6.35,37
R-001302,B-013,2026-03-26 22:19:37,3.07,50.01,34.44,21.02,191
R-001303,B-002,2026-03-26 22:19:37,3.98,94.13,30.99,71.54,53
R-001304,B-025,2026-03-26 22:19:37,2.29,-68.5,39.52,9.14,123
R-001305,B-007,2026-03-26 22:20:37,3.46,-13.23,42.97,5.97,37
R-001306,B-020,2026-03-26 22:20:37,2.6,-70.26,36.74,51.38,88
R-001307,B-005,2026-03-26 22:20:37,3.33,91.4,42.16,60.19,199
R-001308,B-009,2026-03-26 22:20:37,3.83,-79.13,32.09,58.17,104
R-001309,B-019,2026-03-26 22:20:37,3.98,114.34,26.39,76.04,32
R-001310,B-010,2026-03-26 22:20:37,2.75,-81.81,37.43,90.26,46
R-001311,B-014,2026-03-26 22:20:37,3.67,-32.88,30.46,42.51,152
R-001312,B-023,2026-03-26 22:20:37,3.68,-54.54,43.67,41.49,136
R-001313,B-022,2026-03-26 22:21:37,3.17,-43.6,29.08,33.37,129
R-001314,B-016,2026-03-26 22:21:37,2.39,-90.87,35.39,23.33,168
R-001315,B-017,2026-03-26 22:21:37,3.15,144.99,31.1,25.65,169
R-001316,B-004,2026-03-26 22:21:37,2.71,-25.93,34.58,74.59,146
R-001317,B-015,2026-03-26 22:21:37,2.65,-40.62,34.33,57.8,106
R-001318,B-018,2026-03-26 22:21:37,2.66,149.28,38.18,74.77,103
R-001319,B-024,2026-03-26 22:22:37,2.39,149.37,36.43,25.51,59
R-001320,B-022,2026-03-26 22:22:37,3.21,-79.9,30.61,33.21,129
R-001321,B-015,2026-03-26 22:22:37,2.57,-20.32,40.0,57.01,106
R-001322,B-025,2026-03-26 22:22:37,2.33,-17.2,39.11,8.26,123
R-001323,B-012,2026-03-26 22:22:37,3.97,71.62,36.95,72.41,174
R-001324,B-016,2026-03-26 22:22:37,2.42,-25.43,39.65,23.11,168
R-001325,B-004,2026-03-26 22:23:37,2.67,-18.3,34.06,74.27,146
R-001326,B-017,2026-03-26 22:23:37,3.14,73.46,36.36,26.74,169
R-001327,B-006,2026-03-26 22:23:37,2.43,59.02,44.11,27.99,109
R-001328,B-007,2026-03-26 22:23:37,3.39,-90.09,25.56,5.09,37
R-001329,B-011,2026-03-26 22:23:37,2.35,102.93,32.03,12.77,77
R-001330,B-001,2026-03-26 22:23:37,3.06,-29.05,28.14,17.26,190
R-001331,B-020,2026-03-26 22:23:37,2.58,-96.06,41.24,50.77,88
R-001332,B-005,2026-03-26 22:23:37,3.38,78.55,26.7,61.48,199
R-001333,B-013,2026-03-26 22:23:37,3.04,149.63,42.32,22.42,191
R-001334,B-008,2026-03-26 22:23:37,3.45,-69.11,31.04,13.75,29
R-001335,B-002,2026-03-26 22:24:37,3.94,144.3,43.38,71.83,53
R-001336,B-007,2026-03-26 22:24:37,3.45,-40.53,26.83,5.0,37
R-001337,B-017,2026-03-26 22:24:37,3.13,56.53,25.74,27.27,169
R-001338,B-023,2026-03-26 22:24:37,3.74,-96.52,40.52,40.91,136
R-001339,B-003,2026-03-26 22:24:37,3.12,-19.94,32.73,31.22,48
R-001340,B-014,2026-03-26 22:24:37,3.71,-81.12,39.22,42.38,152
R-001341,B-009,2026-03-26 22:24:37,3.81,-94.0,41.96,57.87,104
R-001342,B-019,2026-03-26 22:24:37,4.02,139.01,27.34,76.3,32
R-001343,B-021,2026-03-26 22:24:37,3.23,-44.4,39.56,47.78,25
R-001344,B-011,2026-03-26 22:25:37,2.39,83.77,26.07,13.65,77
R-001345,B-023,2026-03-26 22:25:37,3.74,-23.87,38.96,40.66,136
R-001346,B-016,2026-03-26 22:25:37,2.38,-84.32,34.21,22.55,168
R-001347,B-012,2026-03-26 22:25:37,4.02,115.71,41.7,73.47,174
R-001348,B-001,2026-03-26 22:25:37,3.0,-66.46,31.22,17.13,190
R-001349,B-010,2026-03-26 22:25:37,2.75,-59.02,36.98,89.53,46
R-001350,B-018,2026-03-26 22:26:37,2.66,112.06,28.45,75.12,103
R-001351,B-005,2026-03-26 22:26:37,3.33,126.55,35.46,62.09,199
R-001352,B-004,2026-03-26 22:26:37,2.72,-13.23,35.2,73.75,146
R-001353,B-015,2026-03-26 22:26:37,2.6,-80.78,44.62,56.24,106
R-001354,B-024,2026-03-26 22:26:37,2.44,54.95,31.47,26.7,59
R-001355,B-017,2026-03-26 22:26:37,3.09,148.35,32.37,28.53,169
R-001356,B-020,2026-03-26 22:26:37,2.54,-61.54,38.91,50.05,88
R-001357,B-014,2026-03-26 22:26:37,3.74,-30.16,26.67,41.78,152
R-001358,B-025,2026-03-26 22:26:37,2.28,-87.98,27.92,7.43,123
R-001359,B-001,2026-03-26 22:26:37,3.08,-27.4,27.48,16.44,190
R-001360,B-002,2026-03-26 22:26:37,3.96,64.34,31.21,73.28,53
R-001361,B-018,2026-03-26 22:27:37,2.76,141.17,31.48,75.47,103
R-001362,B-019,2026-03-26 22:27:37,4.01,61.3,30.13,77.22,32
R-001363,B-021,2026-03-26 22:27:37,3.22,-19.64,38.87,47.48,25
R-001364,B-017,2026-03-26 22:27:37,3.11,102.47,32.8,29.08,169
R-001365,B-022,2026-03-26 22:27:37,3.17,-28.91,31.72,32.9,129
R-001366,B-008,2026-03-26 22:27:37,3.52,-66.05,27.92,13.15,29
R-001367,B-023,2026-03-26 22:27:37,3.73,-53.05,27.97,39.84,136
R-001368,B-009,2026-03-26 22:27:37,3.85,-66.86,42.78,57.66,104
R-001369,B-006,2026-03-26 22:27:37,2.42,68.23,27.94,28.35,109
R-001370,B-011,2026-03-26 22:27:37,2.33,127.15,25.32,14.68,77
R-001371,B-024,2026-03-26 22:28:37,2.47,140.72,26.39,27.42,59
R-001372,B-007,2026-03-26 22:28:37,3.45,111.61,30.31,6.3,37
R-001373,B-022,2026-03-26 22:28:37,3.17,-71.42,26.77,32.16,129
R-001374,B-013,2026-03-26 22:28:37,3.11,100.16,42.01,23.76,191
R-001375,B-015,2026-03-26 22:28:37,2.57,-45.19,36.75,56.02,106
R-001376,B-016,2026-03-26 22:28:37,2.39,-98.71,26.51,22.28,168
R-001377,B-012,2026-03-26 22:28:37,3.98,106.16,39.13,73.66,174
R-001378,B-015,2026-03-26 22:29:37,2.6,-41.97,42.32,55.12,106
R-001379,B-010,2026-03-26 22:29:37,2.79,-94.36,28.34,89.32,46
R-001380,B-012,2026-03-26 22:29:37,4.03,76.73,30.08,74.03,174
R-001381,B-003,2026-03-26 22:29:37,3.12,-96.94,29.04,30.7,48
R-001382,B-011,2026-03-26 22:29:37,2.35,70.85,36.03,15.34,77
R-001383,B-001,2026-03-26 22:29:37,3.09,-46.05,27.22,16.11,190
R-001384,B-021,2026-03-26 22:29:37,3.28,-63.58,38.74,47.09,25
R-001385,B-005,2026-03-26 22:30:37,3.38,86.58,36.85,62.23,199
R-001386,B-019,2026-03-26 22:30:37,4.04,50.22,32.93,78.44,32
R-001387,B-007,2026-03-26 22:30:37,3.39,116.42,41.76,7.0,37
R-001388,B-008,2026-03-26 22:30:37,3.51,-43.17,40.68,12.79,29
R-001389,B-009,2026-03-26 22:30:37,3.89,-76.07,35.73,57.4,104
R-001390,B-003,2026-03-26 22:30:37,3.17,-17.31,28.07,30.06,48
R-001391,B-020,2026-03-26 22:30:37,2.55,-13.22,34.35,49.85,88
R-001392,B-014,2026-03-26 22:30:37,3.68,-86.57,34.31,41.14,152
R-001393,B-015,2026-03-26 22:31:37,2.56,-63.25,36.98,54.54,106
R-001394,B-006,2026-03-26 22:31:37,2.47,110.52,34.18,28.88,109
R-001395,B-020,2026-03-26 22:31:37,2.53,-21.62,27.87,49.5,88
R-001396,B-010,2026-03-26 22:31:37,2.78,-25.32,26.88,88.99,46
R-001397,B-011,2026-03-26 22:31:37,2.42,85.33,43.84,16.83,77
R-001398,B-016,2026-03-26 22:31:37,2.43,-83.91,26.96,21.81,168
R-001399,B-025,2026-03-26 22:31:37,2.31,-56.27,30.84,6.79,123
R-001400,B-002,2026-03-26 22:31:37,4.02,115.55,41.63,74.08,53
R-001401,B-021,2026-03-26 22:31:37,3.23,-58.64,38.66,46.32,25
R-001402,B-018,2026-03-26 22:31:37,2.73,134.63,39.99,76.44,103
R-001403,B-007,2026-03-26 22:31:37,3.43,139.89,26.88,8.19,37
R-001404,B-017,2026-03-26 22:31:37,3.1,122.27,36.91,30.34,169
R-001405,B-004,2026-03-26 22:31:37,2.66,-40.32,35.12,73.22,146
R-001406,B-013,2026-03-26 22:32:37,3.1,54.58,25.23,23.89,191
R-001407,B-025,2026-03-26 22:32:37,2.34,-15.72,30.92,6.52,123
R-001408,B-005,2026-03-26 22:32:37,3.34,92.25,38.29,63.12,199
R-001409,B-024,2026-03-26 22:32:37,2.47,63.48,30.11,27.76,59
R-001410,B-022,2026-03-26 22:32:37,3.14,-10.04,44.36,31.83,129
R-001411,B-023,2026-03-26 22:32:37,3.69,-25.2,27.91,39.17,136
R-001412,B-001,2026-03-26 22:33:37,3.03,-44.2,29.83,15.72,190
R-001413,B-013,2026-03-26 22:33:37,3.09,126.31,43.62,24.16,191
R-001414,B-010,2026-03-26 22:33:37,2.79,-88.73,38.83,88.13,46
R-001415,B-012,2026-03-26 22:33:37,3.96,87.03,38.86,74.66,174
R-001416,B-018,2026-03-26 22:33:37,2.67,81.77,31.73,77.83,103
R-001417,B-008,2026-03-26 22:34:37,3.43,-14.37,38.5,12.04,29
R-001418,B-022,2026-03-26 22:34:37,3.1,-58.37,29.45,31.11,129
R-001419,B-023,2026-03-26 22:34:37,3.69,-52.77,35.91,38.58,136
R-001420,B-014,2026-03-26 22:34:37,3.66,-22.59,32.81,40.99,152
R-001421,B-013,2026-03-26 22:34:37,3.13,111.81,39.35,24.29,191
R-001422,B-017,2026-03-26 22:34:37,3.18,128.89,43.62,31.0,169
R-001423,B-024,2026-03-26 22:34:37,2.45,105.64,36.45,28.7,59
R-001424,B-019,2026-03-26 22:34:37,4.03,55.48,37.66,79.86,32
R-001425,B-007,2026-03-26 22:34:37,3.45,91.25,41.99,9.08,37
R-001426,B-013,2026-03-26 22:35:37,3.08,110.78,25.72,24.97,191
R-001427,B-012,2026-03-26 22:35:37,4.04,124.91,37.14,75.09,174
R-001428,B-025,2026-03-26 22:35:37,3.24,-71.21,35.79,6.41,123
R-001429,B-015,2026-03-26 22:35:37,2.6,-89.46,31.05,53.85,106
R-001430,B-009,2026-03-26 22:35:37,3.83,-16.14,43.38,57.18,104
R-001431,B-018,2026-03-26 22:35:37,2.69,78.82,25.16,78.42,103
R-001432,B-003,2026-03-26 22:35:37,3.12,-88.98,41.7,29.72,48
R-001433,B-021,2026-03-26 22:36:37,3.27,-54.2,29.86,45.82,25
R-001434,B-020,2026-03-26 22:36:37,2.53,-23.93,34.34,48.7,88
R-001435,B-005,2026-03-26 22:36:37,3.39,108.47,78.2,63.28,199
R-001436,B-016,2026-03-26 22:36:37,2.4,-74.94,33.54,21.42,168
R-001437,B-009,2026-03-26 22:36:37,3.87,-62.61,33.1,56.62,104
R-001438,B-004,2026-03-26 22:36:37,2.68,-54.56,32.12,72.91,146
R-001439,B-007,2026-03-26 22:36:37,3.4,146.42,37.58,9.49,37
R-001440,B-013,2026-03-26 22:36:37,3.11,132.49,26.64,25.39,191
R-001441,B-006,2026-03-26 22:36:37,2.45,89.98,39.41,29.3,109
R-001442,B-001,2026-03-26 22:36:37,3.01,-25.74,42.97,15.55,190
R-001443,B-023,2026-03-26 22:36:37,3.7,-83.1,41.89,38.03,136
R-001444,B-002,2026-03-26 22:36:37,4.0,142.34,41.52,74.32,53
R-001445,B-011,2026-03-26 22:36:37,2.36,146.6,39.13,17.94,77
R-001446,B-006,2026-03-26 22:37:37,2.42,121.93,30.55,29.43,109
R-001447,B-011,2026-03-26 22:37:37,2.39,91.11,26.67,19.41,77
R-001448,B-008,2026-03-26 22:37:37,3.48,-52.92,28.92,11.86,29
R-001449,B-023,2026-03-26 22:37:37,3.67,-65.03,40.19,37.18,136
R-001450,B-004,2026-03-26 22:37:37,2.71,-67.8,26.83,72.42,146
R-001451,B-010,2026-03-26 22:37:37,2.83,-20.87,39.64,87.93,46
R-001452,B-003,2026-03-26 22:37:37,3.16,-15.63,30.73,29.53,48
R-001453,B-024,2026-03-26 22:38:37,2.46,74.38,38.85,29.68,59
R-001454,B-015,2026-03-26 22:38:37,2.55,-97.65,36.77,53.13,106
R-001455,B-002,2026-03-26 22:38:37,4.03,141.52,37.51,75.15,53
R-001456,B-007,2026-03-26 22:38:37,3.42,123.02,40.22,9.82,37
R-001457,B-019,2026-03-26 22:38:37,4.09,67.25,32.3,81.29,32
R-001458,B-022,2026-03-26 22:38:37,3.11,-42.7,30.78,30.23,129
R-001459,B-023,2026-03-26 22:39:37,3.64,-15.18,33.9,37.01,136
R-001460,B-025,2026-03-26 22:39:37,2.28,-95.07,30.99,5.77,123
R-001461,B-009,2026-03-26 22:39:37,3.85,-33.59,34.02,55.99,104
R-001462,B-017,2026-03-26 22:39:37,3.11,123.84,25.59,31.8,169
R-001463,B-014,2026-03-26 22:39:37,3.65,-78.12,32.87,40.87,152
R-001464,B-001,2026-03-26 22:39:37,3.06,-75.53,29.85,15.23,190
R-001465,B-006,2026-03-26 22:39:37,2.41,77.56,30.97,30.26,109
R-001466,B-019,2026-03-26 22:39:37,4.09,147.37,31.16,81.62,32
R-001467,B-014,2026-03-26 22:40:37,3.67,-50.03,44.6,40.66,152
R-001468,B-004,2026-03-26 22:40:37,2.73,-48.03,28.94,71.77,146
R-001469,B-018,2026-03-26 22:40:37,2.77,61.13,36.06,79.29,103
R-001470,B-010,2026-03-26 22:40:37,2.83,-94.81,25.92,87.48,46
R-001471,B-022,2026-03-26 22:40:37,3.13,-41.34,31.22,29.8,129
R-001472,B-024,2026-03-26 22:40:37,2.42,142.0,41.86,30.45,59
R-001473,B-012,2026-03-26 22:40:37,3.98,114.77,35.83,75.54,174
R-001474,B-015,2026-03-26 22:40:37,2.62,-39.63,29.15,52.87,106
R-001475,B-016,2026-03-26 22:40:37,2.36,-76.53,38.4,21.25,168
R-001476,B-007,2026-03-26 22:41:37,3.49,86.7,31.43,10.57,37
R-001477,B-021,2026-03-26 22:41:37,3.24,-88.43,32.9,45.32,25
R-001478,B-005,2026-03-26 22:41:37,3.37,106.04,43.58,63.85,199
R-001479,B-003,2026-03-26 22:41:37,3.11,-87.26,33.32,28.82,48
R-001480,B-011,2026-03-26 22:41:37,2.37,89.39,30.78,20.45,77
R-001481,B-013,2026-03-26 22:41:37,3.15,85.57,41.79,26.12,191
R-001482,B-001,2026-03-26 22:41:37,3.0,-79.79,34.93,14.6,190
R-001483,B-017,2026-03-26 22:41:37,3.15,94.52,38.69,32.89,169
R-001484,B-020,2026-03-26 22:41:37,2.59,-43.53,30.52,48.0,88
R-001485,B-009,2026-03-26 22:42:37,3.8,-69.7,44.29,55.45,104
R-001486,B-018,2026-03-26 22:42:37,2.75,103.01,32.18,79.46,103
R-001487,B-007,2026-03-26 22:42:37,3.47,141.6,36.22,11.02,37
R-001488,B-025,2026-03-26 22:42:37,2.26,-41.49,35.98,5.0,123
R-001489,B-001,2026-03-26 22:42:37,3.03,-97.04,28.15,14.16,190
R-001490,B-023,2026-03-26 22:42:37,3.71,-55.99,40.61,36.14,136
R-001491,B-008,2026-03-26 22:42:37,3.5,-96.57,44.78,11.14,29
R-001492,B-024,2026-03-26 22:43:37,2.48,108.43,35.28,31.88,59
R-001493,B-019,2026-03-26 22:43:37,4.01,127.8,30.11,82.6,32
R-001494,B-006,2026-03-26 22:43:37,2.51,103.38,36.2,31.46,109
R-001495,B-002,2026-03-26 22:43:37,3.98,117.79,31.8,76.48,53
R-001496,B-023,2026-03-26 22:43:37,3.66,-74.85,40.39,35.59,136
R-001497,B-004,2026-03-26 22:44:37,2.68,-70.23,27.67,71.58,146
R-001498,B-007,2026-03-26 22:44:37,3.45,135.25,27.2,11.41,37
R-001499,B-012,2026-03-26 22:44:37,3.96,87.82,27.09,75.85,174
R-001500,B-021,2026-03-26 22:44:37,3.21,-93.01,31.9,44.35,25
R-001501,B-018,2026-03-26 22:44:37,2.78,112.29,32.64,80.75,103
R-001502,B-025,2026-03-26 22:44:37,2.34,82.07,36.05,5.17,123
R-001503,B-009,2026-03-26 22:44:37,3.79,-53.37,39.41,55.2,104
R-001504,B-008,2026-03-26 22:44:37,3.41,-34.92,43.09,10.53,29
R-001505,B-001,2026-03-26 22:44:37,3.02,-42.65,32.41,13.64,190
R-001506,B-010,2026-03-26 22:44:37,2.8,-16.73,34.51,87.3,46
R-001507,B-013,2026-03-26 22:45:37,3.07,90.53,26.46,26.48,191
R-001508,B-015,2026-03-26 22:45:37,2.6,-64.01,36.7,52.15,106
R-001509,B-022,2026-03-26 22:45:37,3.12,-17.09,32.28,28.98,129
R-001510,B-019,2026-03-26 22:45:37,4.04,86.21,36.8,83.76,32
R-001511,B-016,2026-03-26 22:45:37,2.39,-82.07,32.02,21.09,168
R-001512,B-017,2026-03-26 22:45:37,3.12,69.51,33.57,33.05,169
R-001513,B-014,2026-03-26 22:45:37,3.65,-31.7,43.26,39.77,152
R-001514,B-002,2026-03-26 22:45:37,3.97,92.05,28.63,77.14,53
R-001515,B-003,2026-03-26 22:46:37,3.17,-10.83,29.04,28.14,48
R-001516,B-019,2026-03-26 22:46:37,4.12,107.94,37.18,85.08,32
R-001517,B-020,2026-03-26 22:46:37,2.54,-30.35,39.97,47.17,88
R-001518,B-022,2026-03-26 22:46:37,3.1,-90.41,28.6,28.05,129
R-001519,B-006,2026-03-26 22:46:37,2.42,59.68,26.18,31.96,109
R-001520,B-011,2026-03-26 22:46:37,2.4,129.83,38.09,21.06,77
R-001521,B-015,2026-03-26 22:46:37,2.55,-79.89,40.19,51.41,106
R-001522,B-004,2026-03-26 22:46:37,3.44,-65.23,25.12,71.26,146
R-001523,B-005,2026-03-26 22:46:37,3.36,73.41,25.98,64.15,199
R-001524,B-023,2026-03-26 22:46:37,3.67,-11.94,30.21,35.13,136
R-001525,B-018,2026-03-26 22:47:37,2.72,96.94,36.38,81.86,103
R-001526,B-001,2026-03-26 22:47:37,2.97,-82.51,39.46,12.96,190
R-001527,B-021,2026-03-26 22:47:37,3.2,-14.92,33.22,44.18,25
R-001528,B-024,2026-03-26 22:47:37,2.44,59.27,45.0,32.36,59
R-001529,B-004,2026-03-26 22:47:37,2.69,-63.26,44.74,70.92,146
R-001530,B-020,2026-03-26 22:47:37,2.51,-97.39,40.04,46.41,88
R-001531,B-005,2026-03-26 22:47:37,3.38,105.74,43.4,64.83,199
R-001532,B-008,2026-03-26 22:47:37,3.44,-25.95,39.21,10.25,29
R-001533,B-015,2026-03-26 22:48:37,2.57,-77.97,25.03,50.6,106
R-001534,B-009,2026-03-26 22:48:37,3.81,-21.56,43.17,54.2,104
R-001535,B-016,2026-03-26 22:48:37,2.44,-11.43,27.2,20.7,168
R-001536,B-019,2026-03-26 22:48:37,4.11,69.32,44.94,85.23,32
R-001537,B-002,2026-03-26 22:49:37,3.97,96.36,38.72,77.52,53
R-001538,B-012,2026-03-26 22:49:37,3.98,149.78,31.7,76.18,174
R-001539,B-013,2026-03-26 22:49:37,3.07,139.41,37.47,27.06,191
R-001540,B-018,2026-03-26 22:49:37,2.74,82.7,35.27,82.91,103
R-001541,B-004,2026-03-26 22:49:37,2.71,-31.23,32.64,70.15,146
R-001542,B-010,2026-03-26 22:49:37,2.75,-45.34,32.81,86.89,46
R-001543,B-007,2026-03-26 22:49:37,3.49,73.24,27.6,12.9,37
R-001544,B-025,2026-03-26 22:49:37,2.28,103.11,41.26,6.65,123
R-001545,B-011,2026-03-26 22:49:37,2.36,111.15,32.37,22.26,77
R-001546,B-003,2026-03-26 22:50:37,3.1,-93.42,38.39,27.41,48
R-001547,B-022,2026-03-26 22:50:37,3.15,-30.08,27.55,27.84,129
R-001548,B-023,2026-03-26 22:50:37,3.62,-47.44,32.55,34.91,136
R-001549,B-013,2026-03-26 22:50:37,3.15,136.66,30.42,28.1,191
R-001550,B-014,2026-03-26 22:50:37,3.68,-23.97,40.42,39.3,152
R-001551,B-020,2026-03-26 22:50:37,2.56,-80.26,38.72,46.19,88
R-001552,B-017,2026-03-26 22:50:37,3.16,88.62,35.39,34.01,169
R-001553,B-015,2026-03-26 22:50:37,2.57,-88.75,32.86,50.16,106
R-001554,B-006,2026-03-26 22:51:37,2.47,52.05,25.8,32.58,109
R-001555,B-019,2026-03-26 22:51:37,4.04,57.65,32.34,85.86,32
R-001556,B-017,2026-03-26 22:51:37,3.16,115.16,35.09,35.27,169
R-001557,B-012,2026-03-26 22:51:37,3.97,131.78,28.41,77.26,174
R-001558,B-016,2026-03-26 22:51:37,3.49,-90.18,34.48,19.8,168
R-001559,B-008,2026-03-26 22:51:37,3.42,-14.87,44.17,9.7,29
R-001560,B-006,2026-03-26 22:52:37,2.48,74.71,41.57,33.79,109
R-001561,B-019,2026-03-26 22:52:37,4.13,75.03,33.65,87.26,32
R-001562,B-004,2026-03-26 22:52:37,2.71,-68.41,37.68,69.7,146
R-001563,B-016,2026-03-26 22:52:37,2.39,-16.85,40.7,19.6,168
R-001564,B-010,2026-03-26 22:52:37,2.76,-50.29,31.83,86.2,46
R-001565,B-002,2026-03-26 22:52:37,3.97,57.96,26.14,78.31,53
R-001566,B-024,2026-03-26 22:52:37,2.42,149.4,35.03,32.82,59
R-001567,B-005,2026-03-26 22:52:37,3.43,120.33,37.87,65.43,199
R-001568,B-021,2026-03-26 22:52:37,3.29,-24.68,37.86,43.42,25
R-001569,B-001,2026-03-26 22:52:37,2.96,-10.96,25.77,12.07,190
R-001570,B-012,2026-03-26 22:52:37,3.98,50.8,31.01,77.68,174
R-001571,B-021,2026-03-26 22:53:37,3.2,-74.99,32.58,43.2,25
R-001572,B-019,2026-03-26 22:53:37,4.07,96.84,39.91,88.09,32
R-001573,B-013,2026-03-26 22:53:37,3.18,132.86,42.15,28.94,191
R-001574,B-016,2026-03-26 22:53:37,2.34,-45.86,43.71,19.22,168
R-001575,B-025,2026-03-26 22:53:37,2.3,65.71,40.61,7.5,123
R-001576,B-009,2026-03-26 22:53:37,3.76,-91.92,30.19,53.28,104
R-001577,B-018,2026-03-26 22:53:37,2.76,111.04,40.32,83.91,103
R-001578,B-010,2026-03-26 22:53:37,2.79,-14.52,43.78,85.39,46
R-001579,B-015,2026-03-26 22:53:37,2.58,-46.01,32.07,49.72,106
R-001580,B-017,2026-03-26 22:53:37,3.14,54.72,36.09,36.27,169
R-001581,B-007,2026-03-26 22:53:37,3.52,136.22,33.36,13.48,37
R-001582,B-024,2026-03-26 22:53:37,2.47,98.29,38.18,33.07,59
R-001583,B-020,2026-03-26 22:53:37,2.51,-62.77,32.35,46.07,88
R-001584,B-003,2026-03-26 22:53:37,3.11,-57.92,33.32,26.99,48
R-001585,B-013,2026-03-26 22:54:37,3.18,117.71,34.27,29.13,191
R-001586,B-011,2026-03-26 22:54:37,2.42,141.24,30.62,23.22,77
R-001587,B-005,2026-03-26 22:54:37,3.43,105.5,44.45,66.77,199
R-001588,B-023,2026-03-26 22:54:37,3.62,-66.82,33.91,34.67,136
R-001589,B-016,2026-03-26 22:54:37,2.41,-79.82,35.43,18.37,168
R-001590,B-022,2026-03-26 22:55:37,3.09,-76.71,25.8,27.14,129
R-001591,B-017,2026-03-26 22:55:37,3.16,68.96,25.57,37.33,169
R-001592,B-002,2026-03-26 22:55:37,3.98,105.59,28.2,79.79,53
R-001593,B-009,2026-03-26 22:55:37,3.76,-25.08,43.63,52.41,104
R-001594,B-014,2026-03-26 22:55:37,3.74,-95.17,28.66,39.04,152
R-001595,B-008,2026-03-26 22:55:37,3.42,-79.52,43.06,9.05,29
R-001596,B-006,2026-03-26 22:55:37,2.44,69.7,25.51,34.18,109
R-001597,B-004,2026-03-26 22:55:37,2.7,-39.56,34.43,69.35,146
R-001598,B-025,2026-03-26 22:56:37,2.35,102.25,41.53,8.78,123
R-001599,B-012,2026-03-26 22:56:37,4.06,131.49,37.12,78.06,174
R-001600,B-021,2026-03-26 22:56:37,3.24,-94.9,30.05,42.71,25
R-001601,B-014,2026-03-26 22:56:37,3.67,-43.34,40.95,38.06,152
R-001602,B-013,2026-03-26 22:56:37,3.96,110.65,37.56,30.07,191
R-001603,B-022,2026-03-26 22:56:37,3.15,-71.71,42.41,26.41,129
R-001604,B-006,2026-03-26 22:57:37,2.45,130.2,26.47,34.89,109
R-001605,B-020,2026-03-26 22:57:37,2.57,-18.18,36.5,45.71,88
